Plan de estudios,Nivel de Estudios,Tipo Especial,Año Academico,Número de Matrículas,Nº Matriculados,Nº Aprobados,Rendimiento,Aprobados en 1ª Mat,Matriculados por 1ª vez,Rendimiento en 1ª Mat,Aprobados en 2ª Mat,Matriculados por 2ª vez,Rendimiento en 2ª Mat,Aprobados en 3ª Mat,Matriculados por 3ª vez o más,Rendimiento en 3ª Mat,Eficiencia en matrícula,Codigo+Centro,Asignatura,Tipo Asignatura,Curso,Tipo Convalidación
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,13,13,100,13,13,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000642                      - ASPECTOS LEGALES Y PROFESIONALES,OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,18,17,"94,4444444444444",17,18,"94,4444444444444",,,,,,,"94,4444444444444",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000643                      - ENGLISH FOR PROFESSIONAL AND ACADEMIC COMMUNICATION,OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,14,11,"78,5714285714286",11,14,"78,5714285714286",,,,,,,"78,5714285714286",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000644                      - TRADUCTORES DE LENGUAJES DE PROGRAMACIÓN,OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,20,20,100,20,20,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000645                      - CALIDAD DEL SOFTWARE,OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,20,19,95,19,20,95,,,,,,,95,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000646                      - GESTIÓN DE PROYECTOS Y DEL RIESGO,OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,18,18,100,18,18,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000647                      - VERIFICACIÓN Y VALIDACIÓN,OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,15,15,100,15,15,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000649                      - ADMINISTRACIÓN DE SISTEMAS OPERATIVOS,OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,18,18,100,18,18,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000650                      - SISTEMAS DISTRIBUÍDOS,OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,19,19,100,19,19,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,"615000651                      - COMPUTACIÓN UBÍCUA, MÓVIL Y EN LA NUBE",OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,22,22,100,22,22,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000652                      - ADMINISTRACIÓN Y GESTIÓN DE REDES,OBLIGATORIA,5,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,23,23,100,23,23,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000653                      - COMERCIO ELECTRÓNICO,OBLIGATORIA,5,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,2,2,100,,,,2,2,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000620                      - ALGORITMICA Y COMPLEJIDAD,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,2,0,0,,,,0,2,0,,,,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000621                      - ARQUITECTURA DE COMPUTADORES,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,3,2,"66,6666666666667",,,,2,3,"66,6666666666667",,,,"33,3333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000622                      - BASES DE DATOS,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,2,1,50,,,,1,2,50,,,,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000623                      - INTELIGENCIA ARTIFICIAL,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,1,100,,,,1,1,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000624                      - PROGRAMACION ORIENTADA A OBJETOS,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,4,3,75,,,,3,4,75,,,,"37,5",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000625                      - FUNDAMENTOS DE INGENIERIA DEL SOFTWARE,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,3,1,"33,3333333333333",,,,1,3,"33,3333333333333",,,,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000626                      - FUNDAMENTOS DE ECONOMIA Y EMPRESA,TRONCAL,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,5,2,40,,,,2,5,40,,,,20,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000627                      - PROBABILIDAD Y ESTADISTICA,TRONCAL,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,3,3,100,,,,3,3,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000628                      - PROGRAMACION CONCURRENTE Y AVANZADA,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,1,100,,,,1,1,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000629                      - SEGURIDAD DE LA INFORMACION,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,3,1,"33,3333333333333",,,,1,3,"33,3333333333333",,,,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000630                      - REDES DE COMPUTADORES,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,4,2,50,,,,2,4,50,,,,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000631                      - SISTEMAS OPERATIVOS,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,2,1,50,,,,1,2,50,,,,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000632                      - INGENIERÍA DEL PROCESO SOFTWARE Y CONSTRUCCIÓN,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,5,4,80,,,,4,5,80,,,,40,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000633                      - INGENIERÍA DE REQUISITOS Y MODELADO,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,0,0,,,,0,1,0,,,,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000634                      - ARQUITECTURA Y DISEÑO SOFTWARE,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,3,2,"66,6666666666667",,,,2,3,"66,6666666666667",,,,"33,3333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000635                      - BASES DE DATOS AVANZADAS,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,0,0,,,,0,1,0,,,,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000637                      - EVOLUCIÓN Y MANTENIMIENTO DEL SOFTWARE,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,0,0,,,,0,1,0,,,,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000639                      - ADMINISTRACIÓN Y GESTIÓN DE BASES DE DATOS,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,2,1,50,,,,1,2,50,,,,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000640                      - REDES AVANZADAS,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,1,100,,,,1,1,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000641                      - SEGURIDAD EN SISTEMAS Y REDES,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,6,3,50,,,,3,6,50,,,,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000644                      - TRADUCTORES DE LENGUAJES DE PROGRAMACIÓN,OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,0,0,,,,0,1,0,,,,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000646                      - GESTIÓN DE PROYECTOS Y DEL RIESGO,OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,4,3,75,,,,3,4,75,,,,"37,5",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000647                      - VERIFICACIÓN Y VALIDACIÓN,OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,2,1,50,,,,1,2,50,,,,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000650                      - SISTEMAS DISTRIBUÍDOS,OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,1,100,,,,1,1,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,"615000651                      - COMPUTACIÓN UBÍCUA, MÓVIL Y EN LA NUBE",OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,2,1,50,,,,,,,1,2,50,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000600                      - ANALISIS MATEMATICO,TRONCAL,1,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,2,1,50,,,,,,,1,2,50,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000601                      - FUNDAMENTOS DE COMPUTADORES,TRONCAL,1,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000602                      - FUNDAMENTOS DE PROGRAMACION,TRONCAL,1,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000605                      - TALLER DE PROGRAMACION,OBLIGATORIA,1,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,2,0,0,,,,,,,0,2,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000606                      - ALGEBRA,TRONCAL,1,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000608                      - ESTRUCTURA DE COMPUTADORES,TRONCAL,1,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000609                      - ESTRUCTURAS DE DATOS,TRONCAL,1,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,2,1,50,,,,,,,1,2,50,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000611                      - FUNDAMENTOS FISICOS DE LA INFORMATICA,TRONCAL,1,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,2,0,0,,,,,,,0,2,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000620                      - ALGORITMICA Y COMPLEJIDAD,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,2,1,50,,,,,,,1,2,50,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000622                      - BASES DE DATOS,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000623                      - INTELIGENCIA ARTIFICIAL,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,3,1,"33,3333333333333",,,,,,,1,3,"33,3333333333333","11,1111111111111",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000625                      - FUNDAMENTOS DE INGENIERIA DEL SOFTWARE,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000626                      - FUNDAMENTOS DE ECONOMIA Y EMPRESA,TRONCAL,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,2,0,0,,,,,,,0,2,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000627                      - PROBABILIDAD Y ESTADISTICA,TRONCAL,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,4,2,50,,,,,,,2,4,50,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000628                      - PROGRAMACION CONCURRENTE Y AVANZADA,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,4,2,50,,,,,,,2,4,50,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000630                      - REDES DE COMPUTADORES,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000633                      - INGENIERÍA DE REQUISITOS Y MODELADO,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000635                      - BASES DE DATOS AVANZADAS,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,2,1,50,,,,,,,1,2,50,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000638                      - PROCESAMIENTO PARALELO,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000639                      - ADMINISTRACIÓN Y GESTIÓN DE BASES DE DATOS,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000640                      - REDES AVANZADAS,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000641                      - SEGURIDAD EN SISTEMAS Y REDES,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,3,3,100,,,,,,,3,3,100,"33,3333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000644                      - TRADUCTORES DE LENGUAJES DE PROGRAMACIÓN,OBLIGATORIA,4,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,3,1,"33,3333333333333",,,,,,,1,3,"33,3333333333333","8,33333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000600                      - ANALISIS MATEMATICO,TRONCAL,1,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,1,1,100,,,,,,,1,1,100,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000601                      - FUNDAMENTOS DE COMPUTADORES,TRONCAL,1,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000606                      - ALGEBRA,TRONCAL,1,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000621                      - ARQUITECTURA DE COMPUTADORES,OBLIGATORIA,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,1,1,100,,,,,,,1,1,100,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000627                      - PROBABILIDAD Y ESTADISTICA,TRONCAL,2,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,1,1,100,,,,,,,1,1,100,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000633                      - INGENIERÍA DE REQUISITOS Y MODELADO,OBLIGATORIA,3,ACTAS
61ST - DOBLE GRADO INGENIERIA DE SOFTWARE Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000644                      - TRADUCTORES DE LENGUAJES DE PROGRAMACIÓN,OBLIGATORIA,4,ACTAS
61TI - GRADO EN TECNOLOGIAS PARA LA SOCIEDAD DE LA INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,29,7,"24,1379310344828",7,29,"24,1379310344828",,,,,,,"24,1379310344828",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000700                      - ALGEBRA,TRONCAL,1,ACTAS
61TI - GRADO EN TECNOLOGIAS PARA LA SOCIEDAD DE LA INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,29,15,"51,7241379310345",15,29,"51,7241379310345",,,,,,,"51,7241379310345",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000701                      - ANALISIS MATEMATICO,TRONCAL,1,ACTAS
61TI - GRADO EN TECNOLOGIAS PARA LA SOCIEDAD DE LA INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,28,7,25,7,28,25,,,,,,,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000702                      - FUNDAMENTOS FISICOS DE LA INFORMATICA,TRONCAL,1,ACTAS
61TI - GRADO EN TECNOLOGIAS PARA LA SOCIEDAD DE LA INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,28,17,"60,7142857142857",17,28,"60,7142857142857",,,,,,,"60,7142857142857",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000703                      - LOGICA Y MATEMATICA DISCRETA,TRONCAL,1,ACTAS
61TI - GRADO EN TECNOLOGIAS PARA LA SOCIEDAD DE LA INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,28,9,"32,1428571428571",9,28,"32,1428571428571",,,,,,,"32,1428571428571",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000704                      - FUNDAMENTOS DE COMPUTADORES,TRONCAL,1,ACTAS
61TI - GRADO EN TECNOLOGIAS PARA LA SOCIEDAD DE LA INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,28,9,"32,1428571428571",9,28,"32,1428571428571",,,,,,,"32,1428571428571",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000705                      - ESTRUCTURA DE COMPUTADORES,TRONCAL,1,ACTAS
61TI - GRADO EN TECNOLOGIAS PARA LA SOCIEDAD DE LA INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,29,8,"27,5862068965517",8,29,"27,5862068965517",,,,,,,"27,5862068965517",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000706                      - ESTRUCTURAS DE DATOS,TRONCAL,1,ACTAS
61TI - GRADO EN TECNOLOGIAS PARA LA SOCIEDAD DE LA INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,28,1,"3,57142857142857",1,28,"3,57142857142857",,,,,,,"3,57142857142857",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000707                      - FUNDAMENTOS DE PROGRAMACION,TRONCAL,1,ACTAS
